fiscal_year,mak,kode_satker,order_date,rup_desc,shipment_status,order_id,shipping_fee,funding_source,status,products,total_qty,nama_satker,rekan_id,count_product,flag_minikom,rup_name,kode_klpd,rup_code,is_swasta,kode_penyedia,total,last_update_ref
2026,DL.4057.SCO.027.055.02.613191,191206,2026-08-06T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",DRAFT,01KZAE4AD2VKNP1V97810EFEPW,0,APBN,ON_PROCESS,"[{""product_id"":""1ae2eb6d-a661-4a94-8dbc-b0279a8ed585"",""product_name"":""Besi Plat ASTM A 36 atau A 283 (6 mm x1200 mmx 2400 mm)"",""qty"":2,""final_price"":2900000,""origin_price"":3000000},{""product_id"":""21bac208-9d34-46fb-a4fa-2da3052fc8ec"",""product_name"":""Helm Las (Plastik-Manual)"",""qty"":8,""final_price"":140000,""origin_price"":150000},{""final_price"":15000,""origin_price"":17500,""product_id"":""221612fb-915b-409e-b99a-3d2b12f2a5f2"",""product_name"":""Sikat Baja (Fiber)"",""qty"":8},{""product_name"":""Elektroda RD (Nikko Ø 2,6 E 6013)"",""qty"":80,""final_price"":45000,""origin_price"":46500,""product_id"":""29e5d925-2ea4-4d51-8564-b8894e5d640d""},{""origin_price"":85000,""product_id"":""2ea21458-3185-42f3-848b-fc61f4df9c66"",""product_name"":""Sarung Tangan Las (Jaguar)"",""qty"":16,""final_price"":80000},{""product_id"":""5688f7a9-c210-43d1-9583-a8d5869699fe"",""product_name"":""Gas Elpiji (12 Kg)"",""qty"":1,""final_price"":260000,""origin_price"":265000},{""final_price"":260000,""origin_price"":265000,""product_id"":""691b49da-d23f-4345-aec7-e23f9096dc14"",""product_name"":""Gas Oksigen (6 m3)"",""qty"":4},{""origin_price"":115000,""product_id"":""786ddc3d-347c-4a02-9ce7-e56491c5226c"",""product_name"":""Apron/Celemek+Lengan (Kulit)"",""qty"":8,""final_price"":110000},{""product_id"":""7fa0a638-bf5d-4ef1-a2aa-958155e99fad"",""product_name"":""Sarung Tangan Kerja (Latex)"",""qty"":16,""final_price"":30000,""origin_price"":35000},{""product_name"":""Kacamata Gerinda (Standar)"",""qty"":16,""final_price"":20000,""origin_price"":22500,""product_id"":""a2d9cf86-bad9-4299-9b3d-0e4fc1f8871b""},{""origin_price"":75000,""product_id"":""c8c5b25e-0e54-4ee7-a411-6228a393d631"",""product_name"":""Batu Gerinda Potong (4 Inch)"",""qty"":7,""final_price"":70000},{""product_id"":""f2ca5b64-caa8-41cc-bcc5-21466cae0300"",""product_name"":""Sabun Colek (Standar)"",""qty"":1,""final_price"":70000,""origin_price"":75000},{""final_price"":270000,""origin_price"":275000,""product_id"":""f3467222-0d58-4161-8249-8db1dd047b2c"",""product_name"":""Batu Gerinda Asah (4 Inch)"",""qty"":2}]",169,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS BANTAENG,274290009,13,Tidak,Belanja Bahan plate welder pengelasan ,K34,67625088,false,01JGDCZGBWC05YQ7QD3SND17KF,16000000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,DL.4057.SCO.003.052.0A.521211,451094,2026-06-21T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KVN48XYBKD813C7AZYPHAT11,0,APBN,PAYMENT_OUTSIDE_SYSTEM,"[{""final_price"":20000,""origin_price"":25000,""product_id"":""58cb8ad5-86c7-46d2-b569-0dfe12df8fcb"",""product_name"":""Paket Nasi Box Murah"",""qty"":321}]",321,BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS MEDAN,1790022,1,Tidak,Konsumsi Peserta Pelatihan 260 JP Reguler PBK RM,K34,66121349,false,01JM72CXSQXYW7P7QXDF5DXAY3,6420000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,"DL.4057.SCO.003.051.0B.521211, DL.4057.SCO.003.052.0A.521211, DL.4057.SCO.003.052.0C.521211",426531,2026-06-17T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KTY3CN8B8PSW5CMM7HZQMF3B,0,APBN,COMPLETED,"[{""final_price"":160000,""origin_price"":170000,""product_id"":""12415dc6-49d9-4614-821f-d2cd2cc528d5"",""product_name"":""Seng Galvalum"",""qty"":1},{""qty"":150,""final_price"":2000,""origin_price"":2200,""product_id"":""34941d41-b7da-4dc2-9521-a32b597e9f1e"",""product_name"":""Baut Spandek""},{""final_price"":4900,""origin_price"":5000,""product_id"":""55110741-bace-4311-b39a-e517891eea51"",""product_name"":""Baut Mur dan Ring"",""qty"":120},{""qty"":4,""final_price"":540000,""origin_price"":545000,""product_id"":""632417c8-edb2-4a1e-9081-e3d466702aa8"",""product_name"":""Atap Spandek""},{""product_name"":""Plat ST 37"",""qty"":8,""final_price"":4325000,""origin_price"":4400000,""product_id"":""65a60bff-23c0-4e97-8f52-19534cb9d043""},{""final_price"":3120000,""origin_price"":3180000,""product_id"":""65a60bff-23c0-4e97-8f52-19534cb9d043"",""product_name"":""Plat ST 37"",""qty"":15},{""qty"":1,""final_price"":5430000,""origin_price"":5500000,""product_id"":""7dac1948-e154-440d-b564-aac07bb6609b"",""product_name"":""Besi Wide Flange 12 M""},{""final_price"":115000,""origin_price"":120000,""product_id"":""bfed5a44-1395-4dc8-a83a-292e39325fa2"",""product_name"":""Gas LPG 5kg"",""qty"":2},{""final_price"":925000,""origin_price"":935000,""product_id"":""d00c8540-25ba-4fba-93ba-42d338afb117"",""product_name"":""Besi Wide Flange"",""qty"":3},{""product_id"":""d760c1a5-df2e-4190-a94f-40d72c774d76"",""product_name"":""Bubuk / Serbuk Besi"",""qty"":6,""final_price"":340000,""origin_price"":342000},{""qty"":2,""final_price"":280000,""origin_price"":285000,""product_id"":""ed0d2a26-13bb-4274-b939-f9241d1692f5"",""product_name"":""Besi Kanal CNP""}]",312,BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SERANG,348233009,11,Tidak,Pengadaan Bahan Pelatihan Vokasi UPTP RM (60 Paket),K34,66342568,false,01JBXJ59JWV0PQH49W23AFCSZ5,106163730,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,DL.4057.SCO.030.054.0A.521211,051102,2026-07-31T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KYRTMM9F8JG5DVBKBYD88M75,0,APBN,ON_PROCESS,"[{""final_price"":153153,""origin_price"":153153,""product_id"":""5ab51a44-eb82-4164-abb9-bb05c19447a0"",""product_name"":""CETAK MODUL APBN"",""qty"":16}]",16,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS BANYUWANGI,61071009,1,Tidak,Penggandaan Modul,K34,67511117,false,01JJ175AP2MK22D2JX03ZK5HY1,2719997,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,WA.6624.EBA.994.002.BC.522119,452677,2025-12-31T00:00:00Z,"Dukungan Manajemen Badan Perencanaan dan Pengembangan Ketenagakerjaan, ",DRAFT,01KDNQDPWE32AV33SJJ6X34NSB,0,APBN,ON_PROCESS,"[{""origin_price"":42790488,""product_id"":""167eb829-69d7-4a59-a961-7233fde19ca2"",""product_name"":""Fiber Optik Domestik 2000 Mbps Silver"",""qty"":12,""final_price"":42500000},{""final_price"":156500000,""origin_price"":156577322,""product_id"":""e781f1fd-8ee6-4bf1-8123-126290f73870"",""product_name"":""Fiber Optik Internasional 2000 Mbps Silver"",""qty"":12}]",24,BADAN PERENCANAAN DAN PENGEMBANGAN KETENAGAKERJAAN,3196119,2,Tidak,Langganan Bandwidth Jaringan Komunikasi Data ISP 2,K34,62243790,false,01J9ARYBFRM5PHXQ5MVCCQQKT9,2650680000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,DL.4057.SCO.004.054.0A.521211,451094,2026-07-25T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",DRAFT,01KYA60QY6RKHFBNKGZ1DJEE20,0,APBN,ON_PROCESS,"[{""qty"":428,""final_price"":20000,""origin_price"":25000,""product_id"":""ff6ecf37-0598-4d3b-805f-e8b6273f095c"",""product_name"":""NASI KOTAK ""}]",428,BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS MEDAN,0,1,Tidak,Konsumsi Peserta Pelatihan 260 JP Teknisi PNBP,K34,66121243,false,01K58D7JY1JYPTGJFWZ2X04A9N,8560000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,DL.4057.SCO.003.052.0A.521211,050302,2026-04-01T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KN1JGK2NBSX6MQGD5NCDVJ1M,500000,APBN,COMPLETED,"[{""final_price"":70225000,""origin_price"":72072072,""product_id"":""cde4a824-bd42-47bf-91e3-e5af273e0175"",""product_name"":""PAKET BAHAN PELATIHAN KEJURUAN LAS (Pipe Welder Smaw 6G)"",""qty"":1}]",1,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SIDOARJO,0,1,Tidak,Bahan Pelatihan Pipe Welder SMAW 6 G UP / PF 440 JP,K34,66472441,false,01JTA68VBS06V6Y03MQYXWE6TD,78504750,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,DL.4057.SCO.010.061.0Z.521211,452542,2026-08-26T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",DRAFT,01M0WVWV4C2V02TETDF4FQ2ZBA,0,APBN,ON_PROCESS,"[{""product_name"":""Nasi Kotak / Nasi Box"",""qty"":4832,""final_price"":24800,""origin_price"":31500,""product_id"":""2a1c17df-06ce-4d35-8c50-a8b88d7bec50""}]",4832,BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS BANDUNG,0,1,Tidak,Konsumsi Peserta Pelatihan UPT BLK Garut,K34,67709404,false,01KSSHJXJ4EYQYPF91XGTT6CQG,119833600,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,DL.4057.SCO.003.052.0A.521211,050302,2026-06-15T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KV4JWGM2YN54GQZDAPNT11CH,200000,APBN,COMPLETED,"[{""product_name"":""BAHAN PEMROGRAMAN ENBEDDED SYSTEM BERBASIS IOT "",""qty"":1,""final_price"":37391100,""origin_price"":37761100,""product_id"":""6240dc7e-8a97-478e-9c3c-733399054eaf""}]",1,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS SIDOARJO,990057,1,Tidak,Bahan Pelatihan Pemrograman Embedded System Berbasis IoT 380 JP,K34,66472517,false,01JE38V96ANYX227NYM5BTBS56,41726121,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,DL.4057.SCO.027.055.02.613191,191206,2026-08-28T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",DRAFT,01M130E95BB8T5XJERYRX35EX9,0,APBN,ON_PROCESS,"[{""product_name"":""Besi Plat 6 mm x1200 mmx 2400 mm (ASTN A 36 atau A 283)"",""qty"":1,""final_price"":2600000,""origin_price"":2600500,""product_id"":""0b780884-7cea-4031-ad6b-33775a3fba7f""},{""qty"":10,""final_price"":5000,""origin_price"":5500,""product_id"":""0be8e83d-2006-4e38-806c-65233b81a644"",""product_name"":""Kaca las bening ""},{""qty"":1,""final_price"":4351000,""origin_price"":4351500,""product_id"":""1685ca71-918f-4438-85eb-62cc3bb013a2"",""product_name"":""Besi Plat 10 mm x1200 mmx 2400 mm (ASTM A 36 atau A 283)""},{""origin_price"":17500,""product_id"":""221612fb-915b-409e-b99a-3d2b12f2a5f2"",""product_name"":""Sikat Baja (Fiber)"",""qty"":8,""final_price"":12000},{""final_price"":5000,""origin_price"":5500,""product_id"":""239648d9-ec6c-4186-b744-b8870ac1afcc"",""product_name"":""Kaca las hitam no.11"",""qty"":10},{""origin_price"":110500,""product_id"":""2ea21458-3185-42f3-848b-fc61f4df9c66"",""product_name"":""Sarung Tangan Las (Jaguar)"",""qty"":10,""final_price"":110000},{""product_name"":""Elektroda RD (Nikko Ø 3,2 E 6013)"",""qty"":75,""final_price"":43000,""origin_price"":43500,""product_id"":""3cf351e7-c669-4a10-9681-ebfcf36c0216""},{""final_price"":56000,""origin_price"":56500,""product_id"":""7418adf4-d1e0-47f7-b4ff-22c0e1b91b53"",""product_name"":""Elektroda LB 52 U (Cobelco Ø 2,6 E 7016/E7018)"",""qty"":40},{""product_name"":""Apron/Celemek+Lengan (Kulit)"",""qty"":8,""final_price"":125000,""origin_price"":125500,""product_id"":""786ddc3d-347c-4a02-9ce7-e56491c5226c""},{""qty"":10,""final_price"":14000,""origin_price"":35000,""product_id"":""7fa0a638-bf5d-4ef1-a2aa-958155e99fad"",""product_name"":""Sarung Tangan Kerja (Latex)""},{""product_id"":""8d9b53f0-9405-494b-9fea-484b2ef817c2"",""product_name"":""Elektroda RD (Nikko Ø 2,6 E 6013) 2"",""qty"":80,""final_price"":54000,""origin_price"":54500},{""origin_price"":43500,""product_id"":""b48f8793-6106-4bf0-a6c0-d481537f6ecd"",""product_name"":""Elektroda RD (Nikko Ø 2,0 E 6013)"",""qty"":20,""final_price"":43000},{""origin_price"":15500,""product_id"":""c2ade4a1-db90-46b0-a713-94421eb5cf08"",""product_name"":""Kaca mata gerinda (Standar )"",""qty"":10,""final_price"":15000},{""product_name"":""Batu Gerinda Potong (4 Inch)"",""qty"":7,""final_price"":64000,""origin_price"":75000,""product_id"":""c8c5b25e-0e54-4ee7-a411-6228a393d631""},{""final_price"":250000,""origin_price"":275000,""product_id"":""f3467222-0d58-4161-8249-8db1dd047b2c"",""product_name"":""Batu Gerinda Asah (4 Inch)"",""qty"":5},{""final_price"":52000,""origin_price"":52500,""product_id"":""fe28173b-5df1-430d-8e55-1f7c8eda3b6e"",""product_name"":""Elektroda LB 52 (Cobelco Ø 3,2 E 7016/E7018)"",""qty"":60}]",355,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS BANTAENG,274290009,16,Tidak,Belanja pengelasan smaw 3g-up 340 JP ,K34,67708999,false,01JGDCZGBWC05YQ7QD3SND17KF,25000000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,DL.4057.SCO.003.054.0B.521211,452609,2026-06-29T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",DRAFT,01KW8HMAYVHQCZ1WAEWVWMA9QY,0,APBN,ON_PROCESS,"[{""product_id"":""44ffcca1-045b-45e8-9c6a-e0bbafb0a26c"",""product_name"":""KONSUMSI SISWA NON BOARDING 2 "",""qty"":6240,""final_price"":19750,""origin_price"":20000}]",6240,BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG,306766009,1,Tidak,Belanja Bahan Pelatihan Teknisi Standar Internasional,K34,66187572,false,01JD1DPS3DQ3D3DJDAWYB2WY5Z,123240000,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,DL.4057.SCO.013.071.OA.521211,051102,2026-08-22T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",SHIPPING,01M0CCAYTWHW7XFY0BV6P2M7MP,0,APBN,ON_PROCESS,"[{""product_name"":""KEMEJA SERAGAM PELATIHAN KEMNAKER"",""qty"":160,""final_price"":135100,""origin_price"":160000,""product_id"":""0ffb6259-e7a6-4e9b-bae7-b98d41f9ba26""}]",160,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS BANYUWANGI,0,1,Tidak,Pelatihan Vokasi di Provinsi Jawa Timur UPT BLK Bondowoso,K34,62259252,false,01KX2069YRHCAY9DN1329KMPYW,23993760,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,DL.4053.PDI.002.051.0B.521211,452609,2026-07-03T00:00:00Z,"Pengembangan Sistem dan Pelaksanaan Sertifikasi Kompetensi Profesi Binalavotas, ",COMPLETED,01KWK85GYZFT7QZN4MTPZ7ZRVX,89000,APBN,COMPLETED,"[{""origin_price"":33960,""product_id"":""032a532b-2803-466b-87bc-4cec03a9f828"",""product_name"":""Jarum mesin high speed jahit\tDB no 11-18"",""qty"":4,""final_price"":33000},{""final_price"":3200,""origin_price"":3330,""product_id"":""5dbecf76-1bc7-4863-9349-c11725c2013d"",""product_name"":""Kapur jahit\tKuning"",""qty"":40},{""product_name"":""Meteran\tFiber cm dan inchi"",""qty"":40,""final_price"":6500,""origin_price"":6750,""product_id"":""76a0766c-3528-49dd-8f0c-64456c86405d""},{""final_price"":56000,""origin_price"":57380,""product_id"":""801da1ec-cd84-4a2f-91cf-69db65f233a4"",""product_name"":""Kain Katun\t"",""qty"":60},{""origin_price"":29180,""product_id"":""8f98a452-89ae-445c-ab8a-8afc866df28b"",""product_name"":""Benang jahit 500 yard"",""qty"":4,""final_price"":28000},{""origin_price"":9450,""product_id"":""bd71b4db-03aa-4109-b983-203426bb9fae"",""product_name"":""Botol semprot\tukuran 0,5 liter"",""qty"":8,""final_price"":9200},{""final_price"":7200,""origin_price"":7380,""product_id"":""c712becd-83f8-4984-8ada-99227c70203f"",""product_name"":""Pendedel\tGagang plastik"",""qty"":40},{""product_name"":""jarum pentul\t25 gram (Nemoto)"",""qty"":2,""final_price"":12000,""origin_price"":12160,""product_id"":""cd471681-8a41-4db6-81c8-888849074031""},{""product_id"":""d88cbba5-cae9-43c1-8bd9-e415c4b5293d"",""product_name"":""Spull\tStainless, mesin jahit high speed"",""qty"":40,""final_price"":2600,""origin_price"":2610}]",238,BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG,0,9,Tidak,Belanja Bahan Pelaksanaan Sertifikasi Lulusan Pelatihan ,K34,62801553,false,01JYDESZTP0YA22FBCZT8CDSRE,5073366,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,WA.6621.EBA.994.002.0B.521111,451139,2026-04-02T00:00:00Z,"Dukungan Manajemen Ditjen Pembinaan Penempatan Tenaga Kerja dan Perluasan Kesempatan Kerja, ",COMPLETED,01KN6ATVEBNYQ7Q0YCZ22FT6EE,0,APBN,COMPLETED,"[{""qty"":500,""final_price"":23400,""origin_price"":23874,""product_id"":""8494c305-1b11-4e52-8483-31855bcd7c01"",""product_name"":""Box Arsip Custom""},{""product_name"":""FUJITA Map Gantung No. 100"",""qty"":50,""final_price"":268900,""origin_price"":319820,""product_id"":""f4c3957b-ba56-4135-9d3b-1f879f2330b9""}]",550,DITJEN PEMBINAAN PENEMPATAN TENAGA KERJA DAN PERLUASAN KESEMPATAN KERJA,0,2,Tidak,Perlengkapan Persuratan dan Kearsipan ,K34,66212426,false,01HS27R6Y1A4BMGXN9JJQ10AAS,27910950,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,"DL.4057.SCO.003.051.0A.521211, DL.4057.SCO.003.053.0A.521211, DL.4057.SCO.003.054.0A.521211, DL.4057.SCO.004.052.0A.521211, DL.4057.SCO.004.054.0A.521211, DL.4057.SCO.005.052.0A.521211, DL.4057.SCO.005.054.0A.521211, DL.4057.SCO.006.052.0A.521211, DL.4057.SCO.007.052.0A.521211, DL.4057.SCO.008.052.0A.521211",451094,,,DRAFT,01KJVMJEQS3YDVBWSGAES1PCGG,,APBN,CANCELLED_ON_NEGOTIATION,"[{""final_price"":153000,""origin_price"":153000,""product_id"":""6af69f1b-fe2a-4df3-9ac5-b8e104152525"",""product_name"":""PAKAIAN TACTICAL LAPANAGAN"",""qty"":32}]",32,BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS MEDAN,2676019,1,Tidak,Pakaian Kerja 186 Paket PNBP,K34,66161334,false,01JQHAYSANB47GV9R6BZ4CXX7N,5434560,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,DL.4057.SCO.003.056.0B.521211,230302,2026-04-01T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KN19EBT3525XQAC0ZXP9T9CY,0,APBN,COMPLETED,"[{""qty"":265,""final_price"":150000,""origin_price"":160000,""product_id"":""17a9ad3b-36ad-4808-86b1-bc51bfbdc0a7"",""product_name"":""Pakaian Peserta Pelatihan""}]",265,BALAI PELATIHAN VOKASI DAN PRODUKTIVITAS LOMBOK TIMUR,0,1,Tidak,Pakaian Kerja,K34,63390080,false,01JYGPS1FZS5WAVV2XF7DF1GQ7,44122500,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
2026,DL.4057.SCO.003.051.0A.521211,452609,2026-03-04T00:00:00Z,"Peningkatan Penyelenggaraan Pelatihan Vokasi dan Pemagangan Binalavotas, ",COMPLETED,01KJVV77X62D994KMQWVXSRHT8,0,APBN,COMPLETED,"[{""final_price"":1816000,""origin_price"":1850000,""product_id"":""01fe8d22-0b49-4f7c-bb25-2341b7b31f13"",""product_name"":""Toner Printer Laser (HP 17a; Hitam)"",""qty"":3},{""qty"":6,""final_price"":555000,""origin_price"":560000,""product_id"":""0d113a84-c90c-4cae-be63-5d45efc39c51"",""product_name"":""Ring Light 26cm""},{""origin_price"":26000,""product_id"":""373b5b27-60a3-477b-8284-d63dd35201fa"",""product_name"":""Tripod Mini (untuk HP)"",""qty"":48,""final_price"":25000},{""final_price"":5400,""origin_price"":5500,""product_id"":""4565bb22-1577-41d8-a5c6-c980e878493d"",""product_name"":""Correction Pen (26gr)"",""qty"":48},{""final_price"":90000,""origin_price"":92000,""product_id"":""49d57896-2e30-41ad-9c80-28936dc3e3b3"",""product_name"":""Produk Foto 2 (Produk skincare)"",""qty"":6},{""final_price"":16600,""origin_price"":17000,""product_id"":""528671f8-538a-4bd6-8c98-4af4e381325e"",""product_name"":""Baterai AAA (Isi 2)"",""qty"":3},{""final_price"":16600,""origin_price"":17000,""product_id"":""587e79a6-3114-49ad-9cb8-2994b7e8af89"",""product_name"":""Baterai AA (Isi 2)"",""qty"":3},{""origin_price"":254000,""product_id"":""7a3dc399-492d-4a40-9f1b-aef1001d6c71"",""product_name"":""Flashdisk (OTG Type C ; 32GB)"",""qty"":48,""final_price"":250000},{""origin_price"":70000,""product_id"":""847a78e8-7102-44fa-a995-62ee95ee1548"",""product_name"":""Kertas HVS A4 80gr (SIDU/PAPERONE)"",""qty"":6,""final_price"":65700},{""final_price"":36000,""origin_price"":37800,""product_id"":""85375e3c-8b7e-429d-b0c4-7a0aaf894765"",""product_name"":""Kertas Berwarna (Kertas Manila)"",""qty"":3},{""origin_price"":9000,""product_id"":""b98213ee-4390-4d86-8417-312f5e324fab"",""product_name"":""Penggaris Besi (Uk.30cm)"",""qty"":48,""final_price"":8100},{""product_name"":""Produk Foto 1 (Produk Fashion)"",""qty"":3,""final_price"":180000,""origin_price"":185000,""product_id"":""be3256f3-f025-414f-ac91-7956e28fe4bd""},{""product_id"":""bebf9e78-6b22-448a-8048-4e1473e07d46"",""product_name"":""Display Produk Putar"",""qty"":6,""final_price"":76500,""origin_price"":77000},{""origin_price"":95000,""product_id"":""c05a07ee-64cc-4d1e-935a-8e565200493e"",""product_name"":""Tripod Stand+Holder HP (TAKARA MT-08)"",""qty"":6,""final_price"":92800},{""qty"":6,""final_price"":180000,""origin_price"":185000,""product_id"":""c3e2abd9-992a-4d51-8295-cf3cba9e35c9"",""product_name"":""Produk Foto 3 (Produk Parfum)""},{""product_id"":""d14399ad-b954-47bd-9de1-8733781e8b11"",""product_name"":""Gunting Kenko (SC 848 N 20X8cm)"",""qty"":24,""final_price"":12000,""origin_price"":12500},{""product_id"":""d1608a57-7285-4a84-8b72-7046eef34afb"",""product_name"":""Sticky Notes 1 Warna"",""qty"":12,""final_price"":7200,""origin_price"":7500},{""final_price"":5000,""origin_price"":5200,""product_id"":""d2b6eb96-e8ef-48b9-b273-7e7ce2cd62eb"",""product_name"":""Ballpoint Joyko"",""qty"":48},{""product_name"":""Buku Agenda Rapat"",""qty"":48,""final_price"":33400,""origin_price"":35000,""product_id"":""e4977dc7-4c55-46c9-a783-fe46d4afb8e6""},{""origin_price"":30000,""product_id"":""ed0ca600-a234-449e-b507-86225e0a94c5"",""product_name"":""Kertas Bergaris Double Folio"",""qty"":3,""final_price"":29800},{""origin_price"":38000,""product_id"":""edf95599-0644-4321-8fab-5765066f8bd2"",""product_name"":""Produk Foto 4 (Produk Food non Instan)"",""qty"":6,""final_price"":36000},{""final_price"":100000,""origin_price"":102000,""product_id"":""f776f114-9181-4f56-8a6c-665bc88b58b9"",""product_name"":""Kain Putih (Katun 2 meter)"",""qty"":6},{""final_price"":470000,""origin_price"":472000,""product_id"":""f8b9530e-7fe4-4bc6-b7da-1283fcaafc4b"",""product_name"":""Lampu Vlog Smartphone"",""qty"":6}]",396,BALAI BESAR PELATIHAN VOKASI DAN PRODUKTIVITAS SEMARANG,2502042,23,Tidak,Belanja Bahan Project Based Learning A,K34,66185882,false,01J81QPN27R0FDVY86ZEFZ77TW,35904726,efbb911a-59d7-54a0-816c-d0c9fbaa93e6.8K0rnhGreJ8NBrxp.nxj5ag14ufxDZWhtnQoZeEdnS7CU0MIh4bbwjJI4Umk
